"id","slug","name","description","shortDescription","fullDescription","sku","price","originalPrice","discountAmount","stockQuantity","lowStockThreshold","weightKg","lengthCm","widthCm","heightCm","warrantyMonths","isWarrantyCovered","isActive","featureOnHomepage","isTrending","isBestSelling","features","specifications","categoryId","brandId","images","colors","storageOptions","tags","reviews","orderItems","cartItems","wishlistItems","coupons","createdAt","updatedAt"
"3a488b67-7bb0-4b6c-be9f-3366696dee3e","apple-airpods-max","Apple AirPods Max","Immersive sound. Iconic design. Total focus. AirPods Max deliver high-end audio without compromise.","Immersive sound. Iconic design. Total focus. AirPods Max deliver high-end audio without compromise.","Apple AirPods Max combine high-fidelity audio with industry-leading Active Noise Cancellation in a luxurious over-ear design. Crafted with precision aluminum ear cups, memory foam ear cushions, and a breathable knit mesh canopy, they deliver stunning sound with deep bass, accurate mids, and crisp highs. With the Apple-designed H1 chip in each ear cup, Adaptive EQ, Spatial Audio, and seamless integration with your Apple ecosystem, AirPods Max are the ultimate audio experience.","APP-PRO-056273XTR","350000","380000","30000","5","0","1","10","5","2","1","true","true","false","false","false","[""High-fidelity audio with custom 40mm dynamic driver"",""Active Noise Cancellation + Transparency Mode"",""Spatial Audio with dynamic head tracking"",""Adaptive EQ for personalized sound"",""Digital crown for precise volume & playback control"",""H1 chip in each ear cup for seamless device switching"",""20 hours of listening time with ANC/Spatial Audio"",""Smart Case puts AirPods Max into ultra-low power mode"",""Seamless pairing with iCloud-linked Apple devices"",""Available Colors:  - Space Gray   - Silver   - Sky Blue   - Pink   - Green""]","[{""name"":""Chip"",""value"":""Dual Apple H1 headphone chips""},{""name"":""Connectivity"",""value"":""Bluetooth 5.0""}]","161d593e-88f9-41e1-9a3d-954c4d30a9a9","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/d5515a595fa81fbb532d5d2933b2d2b5ad50ca5b-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/ceb3d3b77597c9f803047663d9fdc413eaf5fdae-4000x4000.jpg""]","[""Green"",""Pink"",""Silver"",""Blue"",""Gray""]","[""64GB""]","[""Apple AirPods Max""]","[]","[]","[]","[]","[]","2025-11-21T14:07:38Z","2025-11-21T14:07:38Z"
"022cf242-12b6-4f09-b922-ebcb891a3b13","apple-ipad-air","Apple iPad Air ","Light in hand. Heavy on performance. The first iPad Air redefined portability and power.","Light in hand. Heavy on performance. The first iPad Air redefined portability and power.","The iPad Air introduced a completely redesigned body — thinner, lighter, and more elegant — while maintaining the same powerful 9.7-inch Retina Display. Powered by the A7 chip with 64-bit architecture, it brought desktop-class performance to a portable form. With improved cameras, dual microphones, and better power efficiency, the iPad Air marked a major leap in form and function.
","APP-PRO-881352AOL","550000","580000","30000","5","0","1","10","5","2","1","true","true","false","false","false","[""9.7-inch Retina Display (2048 × 1536 resolution)"",""Apple A7 chip with 64-bit architecture + M7 motion coprocessor"",""5MP rear iSight camera (1080p video)"",""1.2MP FaceTime HD front camera"",""Dual microphones for better audio capture"",""Lightning connector"",""Up to 10 hours of battery life"",""Wi-Fi + optional LTE cellular"",""Operating System: iOS 7 (upgradable to iOS 12.5.7)"",""Storage Options:   - 16GB   - 32GB   - 64GB   - 128GB"",""RAM: 1GB""]","[{""name"":""Chip"",""value"":""Apple A7 with M7 coprocessor""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/66308b85818aedc2445c1c2f3fc30a0163028078-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/1d30c49e3e50f7254de5a44007cf41e1cccb9fc9-4000x4000.jpg""]","[""Gray"",""Silver""]","[""64GB"",""128GB""]","[""Apple iPad Air (1st Generation)""]","[]","[]","[]","[]","[]","2025-11-21T14:38:05Z","2025-11-21T14:38:05Z"
"283f3874-718c-4880-b793-5cdbf11e23a3","apple-ipad-air-2","Apple iPad Air 2  ","Slimmer, smarter, and Touch ID-enabled — the iPad Air 2 was built for serious performance on the go.","Slimmer, smarter, and Touch ID-enabled — the iPad Air 2 was built for serious performance on the go.","

Thinner, faster, and more capable than its predecessor, the iPad Air 2 introduced a laminated Retina Display for better visuals and reduced glare. It was also the first iPad to feature the powerful A8X chip and Touch ID for fingerprint security. With impressive performance, improved cameras, and a slim 6.1mm design, it offered a near-pro tablet experience in a lightweight form.

","APP-PRO-440906837","700000","750000","50000","5","0","1","10","5","2","1","true","true","false","false","false","[""9.7-inch laminated Retina Display (2048 × 1536 resolution)"",""Anti-reflective coating"",""Apple A8X chip with M8 motion coprocessor"",""Touch ID fingerprint sensor"",""8MP rear iSight camera (1080p video)"",""1.2MP FaceTime HD front camera"",""iOS multitasking features (Split View, Slide Over)"",""Up to 10 hours of battery life"",""Storage Options: - 16GB - 32GB - 64GB - 128GB"",""RAM: 2GB"",""Available Colors: - Space Gray - Silver - Gold (first iPad Air to offer Gold)""]","[{""name"":""Chip"",""value"":""Apple A8X + M8 coprocessor""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/5da55fc5a0156218d4e5e720aac0bd5653cc27a1-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/3f2323d6053a1cfe85db47aa39468b244806d6f0-4000x4000.jpg""]","[""Gray"",""Gold"",""Silver""]","[""64GB"",""128GB""]","[""Apple iPad Air 2 (2nd Generation)""]","[]","[]","[]","[]","[]","2025-11-26T23:07:26Z","2025-11-26T23:07:26Z"
"e9384edb-389b-4f81-bf80-b54a4cec03e3","apple-ipad-7th-generation","Apple iPad (7th Generation)","Bigger display. More power. Full support for Apple Pencil and Smart Keyboard — all at an affordable price.","Bigger display. More power. Full support for Apple Pencil and Smart Keyboard — all at an affordable price.","The iPad 7th Gen introduced a larger 10.2-inch Retina Display while maintaining affordability and reliability. It was the first standard iPad to support the *Smart Keyboard* and *Apple Pencil (1st Gen)*, making it more versatile for work and creativity. Designed for students, casual users, and everyday multitasking, it offered great value with iPadOS capabilities.","APP-PRO-273634V71","720000","750000","30000","5","0","1","10","5","2","1","true","true","false","false","false","[""10.2-inch Retina Display"",""Apple Pencil (1st Gen) support"",""Smart Keyboard compatibility"",""8MP rear camera + 1.2MP FaceTime HD camera"",""Touch ID & Home Button"",""iPadOS features (Split View, Slide Over, multitasking)"",""Up to 10 hours of battery life"",""RAM: 3GB"",""Storage Options:  - 32GB   - 128GB"",""Operating System: Shipped with iPadOS 13 (upgradable to iPadOS 17)""]","[{""name"":""Chip"",""value"":""Apple A10 Fusion""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/b253eaaab8b1fff5209e35d0bd6da763384b2998-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/07e9d5815ead2226a366231797c567db4aa52fff-4000x4000.jpg""]","[""Gray"",""Silver"",""Gold""]","[""128GB""]","[""Apple iPad (7th Generation)""]","[]","[]","[]","[]","[]","2025-11-27T19:54:36Z","2025-11-27T19:54:36Z"
"435dc960-5626-4cbb-8cc7-cc9cd7b3f000","apple-ipad-8th-generation","Apple iPad (8th Generation)","Faster performance, same trusted design — the iPad 8th Gen is the ultimate value tablet.","Faster performance, same trusted design — the iPad 8th Gen is the ultimate value tablet.","The 8th Gen iPad delivered a performance boost with the A12 Bionic chip, bringing Neural Engine capabilities to the standard iPad lineup for the first time. It kept the same 10.2-inch Retina Display and design as the 7th Gen, but packed more power for multitasking, gaming, and learning. Still compatible with Apple Pencil (1st Gen) and Smart Keyboard, it became the perfect entry-level iPad for everyday users.","APP-PRO-0004178BA","750000","780000","30000","5","0","1","10","5","2","1","true","true","false","false","false","[""10.2-inch Retina Display"",""A12 Bionic chip with Neural Engine"",""Apple Pencil (1st Gen) + Smart Keyboard support"",""8MP rear camera & 1.2MP FaceTime HD front camera"",""Touch ID with Home Button"",""iPadOS features: multitasking, widgets, Scribble"",""Connectivity: Wi-Fi or Wi-Fi + LTE, Bluetooth 4.2"",""10-hour battery life"",""RAM: 3GB"",""Storage Options:   - 32GB   - 128GB""]","[{""name"":""Chip"",""value"":""Apple A12 Bionic with Neural Engine""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/81513ee27be789b1c5c16e69002e7949b29bafee-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/b3b1ab63a581e3281176cdbbe7f2d3475d3ca0b7-4000x4000.jpg""]","[""Silver"",""Gold"",""Gray""]","[""128GB""]","[""Apple iPad (8th Generation)""]","[]","[]","[]","[]","[]","2025-11-27T20:06:43Z","2025-11-27T20:06:43Z"
"61007eef-be6d-4441-951b-a28cb28479f3","apple-ipad-9th-generation","Apple iPad (9th Generation)","Smarter, sharper, faster — the iPad 9th Gen is a perfect balance of power and practicality.","Smarter, sharper, faster — the iPad 9th Gen is a perfect balance of power and practicality.","The iPad 9th Gen retained the familiar design but brought powerful upgrades under the hood. With the A13 Bionic chip, True Tone display, and upgraded 12MP ultra-wide front camera with ""Center Stage"", it offered smarter video calls and stronger overall performance. Still compatible with Apple Pencil (1st Gen) and Smart Keyboard, this iPad delivered unbeatable value for students, creatives, and casual users.","APP-PRO-383965BR4","400000","450000","50000","5","0","1","10","5","2","1","true","true","false","false","false","[""iPad 9th Gen ||64gb|| cellular || 400,000"",""iPad 9th Gen ||256gb|| WiFi + cellular || 480,000"",""10.2-inch Retina Display with True Tone"",""A13 Bionic chip for faster performance   -"",""12MP Ultra-Wide front camera with Center Stage"",""8MP rear camera"",""Apple Pencil (1st Gen) + Smart Keyboard support"",""iPadOS multitasking features"",""Touch ID with Home Button"",""10-hour battery life"",""RAM:  3GB"",""Operating System: iPadOS 15 (upgradable to iPadOS 17)""]","[{""name"":""Chip"",""value"":""Apple A13 Bionic with Neural Engine""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/b3d80bb271dc3a1a63bcbdf820d22adbda00f35e-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/28f5c32bef829c189f5230b1814b7ff8d2c99b47-4000x4000.jpg""]","[""Silver"",""Gray""]","[""64GB"",""256GB""]","[""Apple iPad (9th Generation)""]","[]","[]","[]","[]","[]","2025-11-29T16:56:27Z","2025-11-29T16:56:27Z"
"8cd9174e-7606-4804-9907-86c59b04a253","apple-ipad-10th-generation","Apple iPad (10th Generation)","A bold new design, powerful A14 chip, and USB-C connectivity — the iPad 10th Gen redefines the entry-level iPad experience.","A bold new design, powerful A14 chip, and USB-C connectivity — the iPad 10th Gen redefines the entry-level iPad experience.","The iPad 10th Gen brought a fresh, modern design with a larger '10.9-inch edge-to-edge display', ""USB-C port"", ""Touch ID on the power button"", and a landscape front camera. It moved away from the traditional look and introduced - Apple Pencil (1st Gen via USB-C adapter) and ""Magic Keyboard Folio"" support, making it great for work, school, and casual creativity.","APP-PRO-581562HQV","520000","580000","60000","5","0","1","10","5","2","1","true","true","false","false","false","[""iPad 10th Gen ||64gb|| WiFi || 520,000"",""iPad 10th Gen ||256gb|| WiFi || 620,000"",""10.9-inch Liquid Retina Display"",""A14 Bionic chip"",""USB-C charging"",""12MP rear camera"",""12MP ultra-wide \""landscape\"" front camera with Center Stage"",""Touch ID on top button"",""Apple Pencil (1st Gen via USB-C adapter)"",""Magic Keyboard Folio support"",""iPadOS multitasking features"",""RAM: 4GB"",""Operating System: iPadOS 16 (upgradable to iPadOS 17+)"",""Available Colors:   - Silver   - Blue   - Pink   - Yellow""]","[{""name"":""Chip"",""value"":""A14 Bionic with Neural Engine""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/2170c6c89b51b4192b3ddceb15de12b1a7e7e363-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/88647212d1be1da55ea80a062872e5c11e34ab5f-4000x4000.jpg""]","[""Pink"",""Silver"",""Blue""]","[""64GB"",""256GB""]","[""Apple iPad (10th Generation)""]","[]","[]","[]","[]","[]","2025-11-29T17:33:05Z","2025-11-29T17:33:05Z"
"f11821c8-a0c0-4d3f-b040-77e8890e9b8c","apple-ipad-mini-5th-gen","Apple iPad Mini (5th Gen)","Small, smart, and sharp — the iPad Mini 5 delivers powerful performance in the palm of your hand.","Small, smart, and sharp — the iPad Mini 5 delivers powerful performance in the palm of your hand.","The iPad Mini 5 kept the classic compact design but packed in major upgrades under the hood. With the powerful 'A12 Bionic chip', ""Apple Pencil (1st Gen)"" support, and True Tone Retina Display, it offered big performance in a small size — ideal for reading, sketching, multitasking, and light productivity on the go.
","APP-PRO-554523RAD","550000","580000","30000","5","0","1","10","5","2","1","true","true","false","false","false","[""iPad mini 5th Gen ||64gb|| Wi-Fi || 550,000"",""iPad mini 5th Gen ||64gb|| Cellular || 580,000"",""7.9-inch Retina Display with True Tone and Wide Color"",""A12 Bionic chip with Neural Engine"",""Apple Pencil (1st Gen) support"",""8MP rear camera & 7MP FaceTime HD camera"",""Touch ID (Home Button)"",""iPadOS multitasking features"",""Up to 10 hours battery life"",""RAM: 3GB"",""Operating System: iOS 12 (upgradable to iPadOS""]","[{""name"":""Chip"",""value"":""Apple A12 Bionic""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/3fd6856c6c26202c5d6e0d9fa2a0b522c9ca4e2f-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/34d5d6af0d7f7faf5ecac80c7017ab67c89feece-4000x4000.jpg""]","[""Gray"",""Silver"",""Gold""]","[""64GB"",""256GB""]","[""Apple iPad Mini (5th Generation)""]","[]","[]","[]","[]","[]","2025-11-29T18:05:57Z","2025-11-29T18:05:57Z"
"be6d7c8e-2086-4ed5-b022-6fc564608887","ipad-mini-6th-generation"," iPad Mini (6th Generation)","Small but mighty — the iPad Mini 6 is a pocket powerhouse with big capabilities.","Small but mighty — the iPad Mini 6 is a pocket powerhouse with big capabilities.","The iPad Mini 6 got a full redesign with edge-to-edge display, Touch ID on the power button, USB-C, and support for Apple Pencil (2nd Gen). Despite its compact size, it packs serious performance with the A15 Bionic chip, making it perfect for professionals, creators, and readers who want power in a portable frame","APP-PRO-410458H4E","570000","600000","30000","5","0","1","10","5","2","1","true","true","false","false","false","[""iPad mini 6th Gen ||64gb|| Wi-Fi || 570,000"",""iPad mini 6th Gen ||64gb|| Cellular ||  600,000"",""RAM: 4GB"",""Operating System: iPadOS 15 (upgradable to iPadOS 17+)"",""8.3-inch Liquid Retina Display"",""A15 Bionic chip"",""USB-C charging"",""12MP rear camera with True Tone flash"",""12MP ultra-wide front camera with Center Stage"",""Touch ID on the top button"",""Apple Pencil (2nd Gen) support"",""iPadOS multitasking""]","[{""name"":""Chip"",""value"":""A15 Bionic""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/feceacf413cc57bc93b5f2a3b7c745a8eab11933-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/e24e606d7880883babf50916d344756c6e626e4a-4000x4000.jpg""]","[""Pink"",""Gray"",""Purple""]","[""64GB"",""256GB""]","[""iPad Mini (6th Generation)""]","[]","[]","[]","[]","[]","2025-12-13T11:13:34Z","2025-12-13T11:13:34Z"
"5e9879b9-3df3-4b4d-ac9a-01210abca03d","macbook-pro-14-m3-2023"," MacBook Pro 14"" (M3, 2023)","Powerful and portable MacBook Pro 14"" with M3 chip, XDR display & pro-level performanc","Powerful and portable MacBook Pro 14"" with M3 chip, XDR display & pro-level performanc","The MacBook Pro 14"" with the M3 chip delivers professional power in a portable form. Ideal for creators, developers, and multitaskers, it features a Liquid Retina XDR display, powerful M3 or M3 Pro/Max chip options, long battery life, and the latest macOS.
","APP-PRO-0092221FQ","1350000","1450000","100000","5","0","1","10","5","2","1","true","true","false","false","false","[""M3 / 8GB / 512GB → ₦1,350,000"",""M3 Pro / 16GB / 1TB → ₦2,100,000"",""M3 Max / 32GB+ / 1TB+ → ₦4,000,000+"",""Available Colors: - Space Gray - Silver - Space Black (M3 Pro/Max models only)"",""Storage Options: - 512GB - 1TB - 2TB - 4TB"",""RAM: 8GB to 128GB Unified Memory"",""Camera: 1080p FaceTime HD"",""Apple M3, M3 Pro, or M3 Max chip"",""Liquid Retina XDR Display (HDR10, Dolby Vision)"",""14.2\"" screen with ProMotion (120Hz)"",""Up to 22-hour battery life"",""Magic Keyboard with Touch ID"",""Thunderbolt 4, HDMI, SDXC card slot"",""macOS Sonoma (upgradable)""]","[{""name"":""Chip"",""value"":""M3 / M3 Pro / M3 Max""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/9027fdfb38a2b924dc9dd135bfbd16eee3db1f7c-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/07cb511744be76609a480fe53bcab79029b78828-4000x4000.jpg""]","[""Black"",""Gray"",""Silver""]","[""512GB"",""1TB"",""2TB""]","[""MacBook Pro 14\"" (M3, 2023)""]","[]","[]","[]","[]","[]","2025-12-13T11:56:52Z","2025-12-13T11:56:52Z"
"208c0540-649d-4368-950d-59b05046c369","macbook-pro-16"," MacBook Pro 16"" ","16"" MacBook Pro with M3 Pro/Max chip, for top-tier creative and performance workloads.","16"" MacBook Pro with M3 Pro/Max chip, for top-tier creative and performance workloads.","The MacBook Pro 16"" (2023) is Apple’s most powerful and performance-driven laptop, designed for professionals handling intensive tasks — video editing, 3D rendering, software development, and more. Powered by the M3 Pro or M3 Max chip, it combines blazing speed, superior graphics, and extended battery life, all packed into a sleek aluminum chassis.","APP-PRO-255368136","2800000","3000000","200000","5","0","1","10","5","2","1","true","true","false","false","false","[""MacBook Pro 16\"" (M3 Pro/Max, 2023) - M3 Pro / 18GB / 512GB →  ₦2,800,000"",""M3 Max / 36GB+ / 1TB+ →  ₦5,000,000+"",""Available Colors: - Silver   - Space Gray   - Space Black (exclusive to M3 Pro/Max)"",""M3 Pro or M3 Max chip with up to 40-core GPU"",""16.2\"" Liquid Retina XDR Display (Extreme Dynamic Range, HDR, 120Hz ProMotion)"",""Magic Keyboard with Touch ID"",""1080p FaceTime HD camera"",""6-speaker sound system with Spatial Audio"",""Longest battery life in a MacBook (up to 22 hours)"",""macOS Sonoma"",""Wi-Fi 6E + Bluetooth 5.3"",""Supports up to 4 external displays (Max models)""]","[{""name"":""Camera"",""value"":""1080p FaceTime HD""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/07cb511744be76609a480fe53bcab79029b78828-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/9027fdfb38a2b924dc9dd135bfbd16eee3db1f7c-4000x4000.jpg""]","[""Black"",""Silver"",""Gray""]","[""512GB"",""1TB"",""2TB""]","[""(M3 Pro / M3 Max, 2023)""]","[]","[]","[]","[]","[]","2025-12-14T17:44:18Z","2025-12-14T17:44:18Z"
"004e7ee9-7b0e-4fb2-a3e1-feccf64ec19b","macbook-air-13-m2-m3"," MacBook Air 13"" (M2 / M3)","Portable and powerful with M2 or M3 chip, perfect for everyday tasks and light creative work.","Portable and powerful with M2 or M3 chip, perfect for everyday tasks and light creative work.","Portable and powerful with M2 or M3 chip, perfect for everyday tasks and light creative work.","APP-PRO-365205OH5","1050000","1250000","200000","5","0","1","10","5","2","1","true","true","false","false","false","[""MacBook Air 13\""/15\"" (M2 or M3, 2022–2023) - M2 / 8GB / 256GB → ₦1,050,000"",""M3 / 8GB / 512GB →  ₦1,350,000"",""M2 or M3 chip (8-core CPU / 8 or 10-core GPU)"",""13.6\"" Liquid Retina Display (2560×1664)"",""8GB or 16GB Unified Memory"",""Storage: 256GB / 512GB / 1TB / 2TB"",""Magic Keyboard + Touch ID"",""Up to 18 hours battery"",""2x Thunderbolt / USB 4 ports + MagSafe"",""1080p FaceTime HD camera""]","[{""name"":""M3"",""value"":""chip""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/07cb511744be76609a480fe53bcab79029b78828-4000x4000.jpg""]","[""Gray"",""Silver""]","[""512GB"",""1TB"",""2TB""]","[]","[]","[]","[]","[]","[]","2025-12-14T18:02:48Z","2025-12-14T18:02:48Z"
"9851984e-239d-48a7-b598-8a7d7379b266","macbook-air-15-m2-m3","MacBook Air 15"" (M2 / M3)","Larger display, same ultra-slim design. For users who want more screen real estate with great performance.","Larger display, same ultra-slim design. For users who want more screen real estate with great performance.","Larger display, same ultra-slim design. For users who want more screen real estate with great performance.
","APP-PRO-053159KQ7","1300000","1550000","250000","5","0","1","10","5","2","1","true","true","false","false","false","[""M2 / 8GB / 256GB → ₦1,300,000"",""M3 / 8GB / 512GB →  ₦1,600,000+"",""Available Colors:   - Midnight   - Starlight   - Silver   - Space Gray"",""M2 or M3 chip"",""15.3\"" Liquid Retina Display (2880×1864)"",""8GB or 16GB RAM"",""256GB / 512GB / 1TB / 2TB SSD"",""1080p FaceTime camera"",""Up to 18 hours battery"",""2x USB-C + MagSafe""]","[{""name"":""34.04 × 23.76 × 1.15 cm"",""value"":""Weight: ~1.51 kg""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/9027fdfb38a2b924dc9dd135bfbd16eee3db1f7c-4000x4000.jpg""]","[""Gray"",""Silver""]","[""256GB"",""512GB"",""1TB""]","[""MacBook Air 15\"" (M2 / M3)""]","[]","[]","[]","[]","[]","2025-12-14T18:30:58Z","2025-12-14T18:30:58Z"
"5653b63b-7eab-4208-9b5f-c4912d1cb6f2","apple-magic-mouse","Apple Magic Mouse ","Wireless rechargeable multi-touch mouse with gesture support for Mac.","Wireless rechargeable multi-touch mouse with gesture support for Mac.","The Apple Magic Mouse is a sleek, wireless, multi-touch mouse designed for precision and smooth navigation. Its touch-sensitive surface lets you scroll, swipe, and perform gestures seamlessly, making it a favorite for Mac users seeking minimalism and efficiency.
","APP-PRO-012663780","90000","110000","20000","5","0","1","10","5","2","1","true","true","false","false","false","[""White Version: ₦90,000"",""Black Version (Space Gray):  ₦110,000"",""Available Colors: - White (with silver base)   - Black (with space gray base – sold separately or with Mac Pro/iMac)"",""Multi-Touch surface: Allows scrolling in any direction, swiping between web pages, and more."",""Wireless & Bluetooth-enabled: Connects easily to Mac devices without dongles."",""Rechargeable battery: Built-in lithium-ion battery (charges via Lightning cable)."",""Optimized for macOS: Fully compatible with gesture functions and customization in macOS settings."",""Lightweight & minimalist design: Low profile for easy portability"",""Long battery life: One full charge lasts up to a month or more""]","[{""name"":""Height"",""value"":""2.16 cm""}]","161d593e-88f9-41e1-9a3d-954c4d30a9a9","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/6fe9ee73cc78317bffb1d737d711e250995ae756-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/fc0fe185ead6c8ecb4c4d302fb70130670d941d4-4000x4000.jpg""]","[""Black"",""White""]","[""2TB""]","[""Apple Magic Mouse (2nd Gen)""]","[]","[]","[]","[]","[]","2025-12-14T19:03:35Z","2025-12-14T19:03:35Z"
"15a61fec-c203-43b9-9006-8a0df995037c","apple-magic-keyboard","Apple Magic Keyboard","Wireless Bluetooth keyboard with responsive typing and rechargeable battery.","Wireless Bluetooth keyboard with responsive typing and rechargeable battery.","A sleek, wireless keyboard with a low-profile, scissor mechanism for comfortable and precise typing. Pairs seamlessly with your Mac, iPad, or iPhone via Bluetooth and features long battery life with rechargeable support.","APP-PRO-590632PR3","180000","250000","70000","5","0","1","10","5","2","1","true","true","false","false","false","[""Apple Magic Keyboard (with and without Touch ID)"",""With Touch ID: ₦180,000"",""With Touch ID + Numeric Keypad: ₦200,000"",""Colors Available:   - Silver (white keys)   - Black (with space gray, limited editions)"",""Compatibility:   - All Macs, iPads, and iPhones with Bluetooth and iOS/macOS   - Optimized for macOS (function keys)"",""Bluetooth-enabled wireless connection"",""Scissor mechanism keys for quiet, precise typing"",""Rechargeable via Lightning to USB-C cable"",""Ultra-thin, lightweight design"",""Long battery life (up to a month per charge)""]","[{""name"":""Width:"",""value"":""27.9 cm""}]","161d593e-88f9-41e1-9a3d-954c4d30a9a9","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[]","[""Black"",""Silver""]","[""64GB""]","[""Apple Magic Keyboard (with and without Touch ID)""]","[]","[]","[]","[]","[]","2025-12-16T13:09:54Z","2025-12-16T13:10:24Z"
"92e7b926-eafa-4a4e-8d8a-d7cdb187addc","new-product","New product","Short description","Short description","Long description","SAM-GEN-3475761AI","1250","12000","10750","5","0","12","","","","12","true","true","false","false","false","[""Sharp""]","[{""name"":""RAM"",""value"":""128""},{""name"":""ROM"",""value"":""526""}]","e26973b8-b931-4be7-b4dc-1b1f2ab5e42c","d620a64f-c559-4fe9-9831-c756da80d13a","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/92d31904ea45e07ffed16cfda8c9073560163064-474x355.webp"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/86691fa49e99797ad0c716fc623987bc2c5aa424-474x453.webp"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/0711fa32fea944107189178756242d2df5649f6d-1450x398.png""]","[""White""]","[""128GB""]","[""phone""]","[]","[]","[]","[]","[]","2026-01-15T17:49:10Z","2026-02-05T03:07:38Z"